SKU,NAME,CASE QTY,PRICE EACH,PRICE BREAK 1,PRICE BREAK 2,PRICE BREAK 3,PRICE BREAK 4,PRICE BREAK 5,CATALOG,PAGES,PREVIOUS PRICE,PREVIOUS PRICE BREAK 1,PREVIOUS PRICE BREAK 2,PREVIOUS PRICE BREAK 3,PREVIOUS PRICE BREAK 4,PREVIOUS PRICE BREAK 5,LAST PRICE CHANGE DATE,Verification_Status,Product_Category,Related_SKU_Prefix
LTM7267,Polar Camel 20 oz. Yellow Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,48         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7268,Polar Camel 20 oz. Coral Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,48         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7269,Polar Camel 20 oz. Olive Green Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,48         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7278,Polar Camel 20 oz. Orange/Ghost Black ION-Plated Ringneck Tumbler with Slider Lid,24,11.3,9.55,9.25,8.95,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,07/21/2025,Confirmed,Main Product,LTM
LTM7279,Polar Camel 20 oz. Yellow/Ghost Black ION-Plated Ringneck Tumbler with Slider Lid,24,11.3,9.55,9.25,8.95,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,07/21/2025,Confirmed,Main Product,LTM
LTM7280,Polar Camel 20 oz. Black/Ghost Black Ringneck Tumbler,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,0          ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7281,Polar Camel 20 oz. White/Ghost Black Ringneck Tumbler,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,0          ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7282,Polar Camel 20 oz. Warm Sand/Ghost Black ION-Plated Ringneck Tumbler with Slider Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,0          ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7283,Polar Camel 20 oz. Moody Lilac/Ghost Black ION-Plated Black Ringneck Tumbler with Slider Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,0          ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7284,Polar Camel 20 oz. Summer Sage/Ghost Black ION-Plated Ringneck Tumbler with Slider Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,0          ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7285,Polar Camel 20 oz. Blush/Ghost Black ION-Plated Ringneck Tumbler with Slider Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,0          ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7290,Polar Camel 20 oz. Black/Rose Gold Ringneck Tumbler,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,0          ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7291,Polar Camel 20 oz. White/Rose Gold Ringneck Tumbler,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,0          ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7295,Polar Camel 20 oz. Black/Prism Ringneck Tumbler,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,0          ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7296,Polar Camel 20 oz. White/Prism Ringneck Tumbler,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,0          ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7301,Polar Camel 30 oz. Stainless Steel Ringneck Tumbler with Logo Lid,24,10.6,8.95,8.55,8.2,0,0,CATALOG24,49         ,10.1,8.5,8.15,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7302,Polar Camel 30 oz. Full Black Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,49         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7303,Polar Camel 30 oz. Red Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,49         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7304,Polar Camel 30 oz. Royal Blue Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,49         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7305,Polar Camel 30 oz. Pink Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,49         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7306,Polar Camel 30 oz. Teal Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,49         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7307,Polar Camel 30 oz. Light Blue Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,49         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7308,Polar Camel 30 oz. Light Purple Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,49         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7309,Polar Camel 30 oz. Purple Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,50         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7310,Polar Camel 30 oz. Dark Gray Vacuum Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,50         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7311,Polar Camel 30 oz. Navy Blue Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,50         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7312,Polar Camel 30 oz. Orange Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,50         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7313,Polar Camel 30 oz. Maroon Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,50         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7314,Polar Camel 30 oz. White Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,50         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7315,Polar Camel 30 oz. Green Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,50         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7316,Polar Camel 30 oz. Black Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,49         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7317,Polar Camel 30 oz. Yellow Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,50         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7318,Polar Camel 30 oz. Coral Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,50         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7319,Polar Camel 30 oz. Olive Green Ringneck Tumbler with Logo Lid,24,11.3,9.55,9.2,8.8,0,0,CATALOG24,50         ,10.75,9.1,8.75,8.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7351,Polar Camel 30 oz. Stainless Steel Ringneck Tumbler with Silder Lid,24,11.1,9.45,9.1,8.7,0,0,CATALOG24,51         ,10.55,9,8.65,8.3,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7352,Polar Camel 30 oz. Full Black Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,51         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7353,Polar Camel 30 oz. Red Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,51         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7354,Polar Camel 30 oz. Royal Blue Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,51         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7355,Polar Camel 30 oz. Pink Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,51         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7356,Polar Camel 30 oz. Teal Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,51         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7357,Polar Camel 30 oz. Light Blue Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,51         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7358,Polar Camel 30 oz. Light Purple Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,51         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7359,Polar Camel 30 oz. Purple Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,52         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7360,Polar Camel 30 oz. Dark Gray Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,52         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7361,Polar Camel 30 oz. Navy Blue Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,52         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7362,Polar Camel 30 oz. Orange Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,52         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7363,Polar Camel 30 oz. Maroon Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,52         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7364,Polar Camel 30 oz. White Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,52         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7365,Polar Camel 30 oz. Green Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,52         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7366,Polar Camel 30 oz. Black Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,51         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7367,Polar Camel 30 oz. Yellow Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,52         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7368,Polar Camel 30 oz. Coral Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,52         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7369,Polar Camel 30 oz. Olive Green Ringneck Tumbler with Slider Lid,24,11.75,10.1,9.7,9.35,0,0,CATALOG24,52         ,11.2,9.6,9.25,8.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7375,Polar Camel 32 oz. Black Travel Mug with Snap Lid & Straw,12,16.55,14.55,14.15,13.75,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM7376,Polar Camel 32 oz. White Travel Mug with Snap Lid and Straw,12,16.55,14.55,14.15,13.75,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM7377,Polar Camel 32 oz. Navy Blue Travel Mug with Snap Lid and Straw,12,16.55,14.55,14.15,13.75,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM7378,Polar Camel 32 oz. Red Travel Mug with Snap Lid and Straw,12,16.55,14.55,14.15,13.75,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM7379,Polar Camel 32 oz. Royal Blue Travel Mug with Snap Lid and Straw,12,16.55,14.55,14.15,13.75,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM7401,Polar Camel 40 oz. Black Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,27         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7402,Polar Camel 40 oz. Red Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,27         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7403,Polar Camel 40 oz. Royal Blue Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,27         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7404,Polar Camel 40 oz. Teal Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,27         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7405,Polar Camel 40 oz. Dark Gray Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,28         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7406,Polar Camel 40 oz. Navy Blue Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,28         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7407,Polar Camel 40 oz. White Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,28         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7408,Polar Camel 40 oz. Olive Green Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,28         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7409,Polar Camel 40 oz. Pink Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,29         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7410,Polar Camel 40 oz. Light Blue Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,29         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7411,Polar Camel 40 oz. Purple Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,29         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7412,Polar Camel 40 oz. Orange Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,29         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7413,Polar Camel 40 oz. Maroon Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,30         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7414,Polar Camel 40 oz. Green Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,30         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7415,Polar Camel 40 oz. Yellow Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,30         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7416,Polar Camel 40 oz. Coral Travel Mug with Snap Lid & Straw,12,19.6,17.55,17.05,16.65,0,0,CATALOG24,30         ,18.65,16.7,16.25,15.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7430,Polar Camel 40 oz. Black/Ghost Black Travel Mug with Handle & Straw,12,20.6,18.6,18.15,17.7,0,0,CATALOG24,0          ,19.6,17.7,17.3,16.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7431,Polar Camel 40 oz. White/Ghost Black Travel Mug with Handle & Straw,12,20.6,18.6,18.15,17.7,0,0,CATALOG24,0          ,19.6,17.7,17.3,16.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7432,Polar Camel 40 oz. Warm Sand/Ghost Black Travel Mug with Handle & Straw,12,20.6,18.6,18.15,17.7,0,0,CATALOG24,0          ,19.6,17.7,17.3,16.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7433,Polar Camel 40 oz. Moody Lilac/Ghost Black Travel Mug with Handle & Straw,12,20.6,18.6,18.15,17.7,0,0,CATALOG24,0          ,19.6,17.7,17.3,16.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7434,Polar Camel 40 oz. Summer Sage/Ghost Black Travel Mug with Handle & Straw,12,20.6,18.6,18.15,17.7,0,0,CATALOG24,0          ,19.6,17.7,17.3,16.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7435,Polar Camel 40 oz. Blush/Ghost Black Travel Mug with Handle & Straw,12,20.6,18.6,18.15,17.7,0,0,CATALOG24,0          ,19.6,17.7,17.3,16.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7451,Polar Camel 40 oz. Black with Black/Silver Laserable Leatherette Travel Mug with a Handle & Straw,12,23.65,21.55,21.1,20.65,0,0,CATALOG24,0          ,22.75,20.7,20.3,19.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7452,Polar Camel 40 oz. Black with Rawhide Laserable Leatherette Travel Mug with a Handle & Straw,12,23.65,21.55,21.1,20.65,0,0,CATALOG24,0          ,22.75,20.7,20.3,19.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7453,Polar Camel 40 oz. Black with Gray Laserable Leatherette Travel Mug with a  Handle & Straw,12,23.65,21.55,21.1,20.65,0,0,CATALOG24,0          ,22.75,20.7,20.3,19.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7454,Polar Camel 40 oz. Black with Rustic/Silver Laserable Leatherette Travel Mug with Handle & Straw,12,23.65,21.55,21.1,20.65,0,0,CATALOG24,0          ,22.75,20.7,20.3,19.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7455,Polar Camel 40 oz. Black with Bamboo Laserable Leatherette Travel Mug with a Handle & Straw,12,23.65,21.55,21.1,20.65,0,0,CATALOG24,0          ,22.75,20.7,20.3,19.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7456,Polar Camel 40 oz. Black with White Laserable Leatherette Travel Mug with  a Handle & Straw,12,23.65,21.55,21.1,20.65,0,0,CATALOG24,0          ,22.75,20.7,20.3,19.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7457,Polar Camel 40 oz. Black with Pink Laserable Leatherette Travel Mug with a Handle & Straw,12,23.65,21.55,21.1,20.65,0,0,CATALOG24,0          ,22.75,20.7,20.3,19.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7458,Polar Camel 40 oz. Black with Teal Laserable Leatherette Travel Mug with a Handle & Straw,12,23.65,21.55,21.1,20.65,0,0,CATALOG24,0          ,22.75,20.7,20.3,19.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7470,Polar Camel 40 oz. Black/Rose Gold Travel Mug with Handle & Straw,12,20.6,18.6,18.15,17.7,0,0,CATALOG24,0          ,19.6,17.7,17.3,16.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7471,Polar Camel 40 oz. White/Rose Gold Travel Mug with Handle & Straw,12,20.6,18.6,18.15,17.7,0,0,CATALOG24,0          ,19.6,17.7,17.3,16.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7485,Polar Camel 40 oz. Black/Prism Travel Mug with Handle & Straw,12,20.6,18.6,18.15,17.7,0,0,CATALOG24,0          ,19.6,17.7,17.3,16.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7486,Polar Camel 40 oz. White/Prism Travel Mug with Handle & Straw,12,20.6,18.6,18.15,17.7,0,0,CATALOG24,0          ,19.6,17.7,17.3,16.85,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM751,Polar Camel Stainless Steel 16 oz. Pint with Slider Lid,24,7.25,5.95,5.7,5.45,0,0,CATALOG24,57         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM752,Polar Camel Black 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,57         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM753,Polar Camel Red 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,57         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM754,Polar Camel Royal Blue 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,57         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM755,Polar Camel Pink 16 oz. Pint with Slider Lid                               the,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,58         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM756,Polar Camel Teal 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,58         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM757,Polar Camel Light Blue 16 oz. Pint with Slider Lid,24,7.75,6.45,6.2,5.95,0,0,CATALOG24,58         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM758,Polar Camel Light Purple 16 oz. Pint with Slider Lid,24,7.75,6.45,6.2,5.95,0,0,CATALOG24,58         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM759,Polar Camel Purple 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,58         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM760,Polar Camel Dark Gray 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,58         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM761,Polar Camel Navy Blue 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,58         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM762,Polar Camel Orange 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,58         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM763,Polar Camel Maroon 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,58         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM764,Polar Camel White 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,58         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM765,Polar Camel Green 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,58         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM766,Polar Camel Yellow 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,58         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM767,Polar Camel Coral 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,58         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM768,Polar Camel Olive Green 16 oz. Pint with Slider Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,58         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM801,Polar Camel 16 oz. Stainless Steel Vacuum Insulated Stemless Tumbler with Lid,24,9.1,7.35,7.05,6.7,0,0,CATALOG24,61         ,8.65,7,6.7,6.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM802,Polar Camel 16 oz. Black Vacuum Insulated Stemless Tumbler with Lid,24,9.7,8.1,7.65,7.35,0,0,CATALOG24,61         ,9.25,7.7,7.3,7,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM803,Polar Camel 16 oz. Red Vacuum Insulated Stemless Tumbler with Lid,24,9.7,8.1,7.65,7.35,0,0,CATALOG24,61         ,9.25,7.7,7.3,7,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM804,Polar Camel 16 oz. Royal Blue Vacuum Insulated Stemless Tumbler with Lid,24,9.7,8.1,7.65,7.35,0,0,CATALOG24,61         ,9.25,7.7,7.3,7,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM805,Polar Camel 16 oz. Pink Vacuum Insulated Stemless Tumbler with Lid,24,9.7,8.1,7.65,7.35,0,0,CATALOG24,61         ,9.25,7.7,7.3,7,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM806,Polar Camel 16 oz. Teal Vacuum Insulated Stemless Tumbler with Lid,24,9.7,8.1,7.65,7.35,0,0,CATALOG24,61         ,9.25,7.7,7.3,7,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM807,Polar Camel 16 oz. Light Blue Vacuum Insulated Stemless Tumbler with Lid,24,9.7,8.1,7.65,7.35,0,0,CATALOG24,61         ,9.25,7.7,7.3,7,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM808,Polar Camel 16 oz. Light Purple Vacuum Insulated Stemless Tumbler with Lid,24,9.7,8.1,7.65,7.35,0,0,CATALOG24,61         ,9.25,7.7,7.3,7,0,0,07/21/2025,Confirmed,Main Product,LTM
